occ_id,occ_title,sector,hisco,hisco_title,hisclass,hisclass_title,skill,skill_cat,manual,year,men,women,women2,total,total2
2653,Upholsterers' workers,Manufacturing,79620,Furniture Upholsterer,7,Medium Skilled Workers,2,Medium,1,1900,395,12,12,407,407
2654,Brush maker,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1870,65,0,0,65,65
2654,Brush maker,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1880,75,5,5,80,80
2654,Brush maker,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1890,140,1,1,141,141
2654,Brush maker,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1900,216,7,7,223,223
2654,Brush maker,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1910,214,13,13,227,227
2654,Brush maker,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1920,154,6,6,160,160
2654,Brush maker,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1930,419,33,33,452,452
2655,Brush makers' workers,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1870,47,0,0,47,47
2655,Brush makers' workers,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1880,54,8,8,62,62
2655,Brush makers' workers,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1890,95,22,22,117,117
2655,Brush makers' workers,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1900,113,26,26,139,139
2655,Brush makers' workers,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1910,375,129,129,504,504
2655,Brush makers' workers,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1920,735,293,293,1028,1028
2655,Brush makers' workers,Manufacturing,94230,Brush Maker (Hand),9,Lower Skilled Workers,3,Low,1,1930,723,191,191,914,914
2656,Lace maker,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1870,26,5,5,31,31
2656,Lace maker,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1880,28,1,1,29,29
2656,Lace maker,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1890,39,16,16,55,55
2656,Lace maker,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1900,36,14,14,50,50
2656,Lace maker,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1910,28,12,12,40,40
2657,Lace makers' workers,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1870,31,9,9,40,40
2657,Lace makers' workers,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1880,37,23,23,60,60
2657,Lace makers' workers,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1890,35,50,50,85,85
2657,Lace makers' workers,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1900,42,56,56,98,98
2657,Lace makers' workers,Manufacturing,75922,Braid Maker (Hand or Machine),11,Unskilled Workers,4,Unskilled,1,1910,60,85,85,145,145
2658,Comb maker,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1870,43,0,0,43,43
2658,Comb maker,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1880,34,0,0,34,34
2658,Comb maker,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1890,25,0,0,25,25
2658,Comb maker,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1900,16,0,0,16,16
2658,Comb maker,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1910,10,0,0,10,10
2659,Comb makers' workers,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1870,32,0,0,32,32
2659,Comb makers' workers,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1880,11,0,0,11,11
2659,Comb makers' workers,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1890,12,0,0,12,12
2659,Comb makers' workers,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1900,15,0,0,15,15
2659,Comb makers' workers,Manufacturing,94990,Other Production and Related Workers Not Elsewhere Classified,11,Unskilled Workers,4,Unskilled,1,1910,31,0,0,31,31
2660,Button maker,Manufacturing,83990,"Other Blacksmiths, Toolmakers and Machine-Tool Operators Not Elsewhere Classified",7,Medium Skilled Workers,2,Medium,1,1870,2,0,0,2,2
2660,Button maker,Manufacturing,83990,"Other Blacksmiths, Toolmakers and Machine-Tool Operators Not Elsewhere Classified",7,Medium Skilled Workers,2,Medium,1,1880,3,0,0,3,3
2660,Button maker,Manufacturing,83990,"Other Blacksmiths, Toolmakers and Machine-Tool Operators Not Elsewhere Classified",7,Medium Skilled Workers,2,Medium,1,1890,7,0,0,7,7
2660,Button maker,Manufacturing,83990,"Other Blacksmiths, Toolmakers and Machine-Tool Operators Not Elsewhere Classified",7,Medium Skilled Workers,2,Medium,1,1900,3,0,0,3,3
2661,Button makers' workers,Manufacturing,83990,"Other Blacksmiths, Toolmakers and Machine-Tool Operators Not Elsewhere Classified",7,Medium Skilled Workers,2,Medium,1,1870,1,1,1,2,2
2661,Button makers' workers,Manufacturing,83990,"Other Blacksmiths, Toolmakers and Machine-Tool Operators Not Elsewhere Classified",7,Medium Skilled Workers,2,Medium,1,1880,0,2,2,2,2
2661,Button makers' workers,Manufacturing,83990,"Other Blacksmiths, Toolmakers and Machine-Tool Operators Not Elsewhere Classified",7,Medium Skilled Workers,2,Medium,1,1890,2,7,7,9,9
2661,Button makers' workers,Manufacturing,83990,"Other Blacksmiths, Toolmakers and Machine-Tool Operators Not Elsewhere Classified",7,Medium Skilled Workers,2,Medium,1,1900,8,1,1,9,9
2662,Artificial flower maker,Manufacturing,79190,Other Tailors and Dressmakers,7,Medium Skilled Workers,2,Medium,1,1870,2,5,5,7,7
2698,"Other entrepreneurs within textile, clothing, leather",Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,109,37,37,146,146
2699,Other textile and clothing workers,Manufacturing,75000,"Spinner, Weaver, Knitter, Dyer or Related Worker, Specialization Unknown",9,Lower Skilled Workers,3,Low,1,1930,950,868,868,1818,1818
2700,Entrepreneurs within chemical and rubber industry,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,429,30,30,459,459
2701,Dyer,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1870,665,15,15,680,680
2701,Dyer,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1880,647,21,21,668,668
2701,Dyer,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1890,621,20,20,641,641
2701,Dyer,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1900,500,17,17,517,517
2701,Dyer,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1910,293,10,10,303,303
2701,Dyer,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1920,110,13,13,123,123
2701,Dyer,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1930,59,11,11,70,70
2702,Dyers' workers,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1870,568,13,13,581,581
2702,Dyers' workers,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1880,635,27,27,662,662
2702,Dyers' workers,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1890,825,17,17,842,842
2702,Dyers' workers,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1900,1235,68,68,1303,1303
2702,Dyers' workers,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1910,1294,91,91,1385,1385
2702,Dyers' workers,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1920,1162,232,232,1394,1394
2702,Dyers' workers,Manufacturing,75622,"Yarn, Fabric or Garment Dyer",9,Lower Skilled Workers,3,Low,1,1930,1217,455,455,1672,1672
2703,"Manufacturer of dyes, oil, soap, candles, or perfumes",Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1920,254,14,14,268,268
2703,"Manufacturer of dyes, oil, soap, candles, or perfumes",Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,85,13,13,98,98
2704,"Production worker of dyes, oil, soap, candles, or perfumes",Manufacturing,74990,Other Chemical Processors and Related Workers,9,Lower Skilled Workers,3,Low,1,1920,1857,930,930,2787,2787
2704,"Production worker of dyes, oil, soap, candles, or perfumes",Manufacturing,74990,Other Chemical Processors and Related Workers,9,Lower Skilled Workers,3,Low,1,1930,2087,1166,1166,3253,3253
2720,Match manufacturers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1880,6,0,0,6,6
2720,Match manufacturers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1890,23,0,0,23,23
2720,Match manufacturers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1900,24,0,0,24,24
2720,Match manufacturers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1910,22,0,0,22,22
2720,Match manufacturers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1920,21,0,0,21,21
2720,Match manufacturers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,0,0,0,0,0
2721,Match manufacturing workers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1880,217,61,61,278,278
2721,Match manufacturing workers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1890,554,276,276,830,830
2721,Match manufacturing workers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1900,1947,1197,1197,3144,3144
2721,Match manufacturing workers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1910,2948,1757,1757,4705,4705
2721,Match manufacturing workers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1920,5216,3153,3153,8369,8369
2721,Match manufacturing workers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1930,3783,2637,2637,6420,6420
2730,Oil manufacturers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1910,9,0,0,9,9
2731,Oil factory workers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1910,121,2,2,123,123
2732,Rubber goods manufacturer,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1910,7,0,0,7,7
2732,Rubber goods manufacturer,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1920,42,3,3,45,45
2732,Rubber goods manufacturer,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,19,2,2,21,21
2733,Rubber worker,Manufacturing,90100,"Rubber Product Maker, Specialization Unknown",9,Lower Skilled Workers,3,Low,1,1910,451,359,359,810,810
2733,Rubber worker,Manufacturing,90100,"Rubber Product Maker, Specialization Unknown",9,Lower Skilled Workers,3,Low,1,1920,1519,1426,1426,2945,2945
2733,Rubber worker,Manufacturing,90100,"Rubber Product Maker, Specialization Unknown",9,Lower Skilled Workers,3,Low,1,1930,2439,3375,3375,5814,5814
2734,Manufacturer of explosives,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1920,17,0,0,17,17
2734,Manufacturer of explosives,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,7,0,0,7,7
2735,Manufacturing worker of explosives,Manufacturing,74220,Cooker (Chemical and Related Processes),9,Lower Skilled Workers,3,Low,1,1920,698,381,381,1079,1079
2735,Manufacturing worker of explosives,Manufacturing,74220,Cooker (Chemical and Related Processes),9,Lower Skilled Workers,3,Low,1,1930,950,456,456,1406,1406
2736,Electr-chemical industry entrepreneurs,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1920,16,0,0,16,16
2737,Electr-chemical industry workers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1920,1496,58,58,1554,1554
2738,Manufacturer of fertilizers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1920,28,1,1,29,29
2738,Manufacturer of fertilizers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,5,1,1,6,6
2739,Manufacturing workers of fertilizers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1920,1283,54,54,1337,1337
2739,Manufacturing workers of fertilizers,Manufacturing,99930,Factory Worker,11,Unskilled Workers,4,Unskilled,1,1930,1262,98,98,1360,1360
2740,Carbonization and wood distrillation entrepreneurs,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1920,25,0,0,25,25
2740,Carbonization and wood distrillation entrepreneurs,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,9,0,0,9,9
2741,Carbonization and wood distrillation workers,Manufacturing,74930,Charcoal Burner,9,Lower Skilled Workers,3,Low,1,1920,961,2,2,963,963
2741,Carbonization and wood distrillation workers,Manufacturing,74930,Charcoal Burner,9,Lower Skilled Workers,3,Low,1,1930,562,4,4,566,566
2742,Repair (vulcanization) of car tires entrepreneurs,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,264,2,2,266,266
2743,Repair (vulcanization) of car tires workers,Manufacturing,90190,Other Rubber and Plastics Products Makers (except Tyre Makers and Tyre Vulcanisers),9,Lower Skilled Workers,3,Low,1,1930,622,6,6,628,628
2750,Electr-chemical producers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,1,0,0,1,1
2751,Electro-chemical worker,Manufacturing,74990,Other Chemical Processors and Related Workers,9,Lower Skilled Workers,3,Low,1,1930,756,19,19,775,775
2797,Other chemists and technicians,Manufacturing,1110,"Chemist, General",2,Higher Professionals,1,High,0,1880,91,3,3,94,94
2797,Other chemists and technicians,Manufacturing,1110,"Chemist, General",2,Higher Professionals,1,High,0,1890,174,10,10,184,184
2797,Other chemists and technicians,Manufacturing,1110,"Chemist, General",2,Higher Professionals,1,High,0,1900,187,4,4,191,191
2798,Other chemical manufacturers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1870,145,3,3,148,148
2798,Other chemical manufacturers,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,108,24,24,132,132
2799,Other chemical workers,Manufacturing,74990,Other Chemical Processors and Related Workers,9,Lower Skilled Workers,3,Low,1,1870,1191,93,93,1284,1284
2799,Other chemical workers,Manufacturing,74990,Other Chemical Processors and Related Workers,9,Lower Skilled Workers,3,Low,1,1880,179,58,58,237,237
2799,Other chemical workers,Manufacturing,74990,Other Chemical Processors and Related Workers,9,Lower Skilled Workers,3,Low,1,1890,595,148,148,743,743
2799,Other chemical workers,Manufacturing,74990,Other Chemical Processors and Related Workers,9,Lower Skilled Workers,3,Low,1,1900,1102,314,314,1416,1416
2799,Other chemical workers,Manufacturing,74990,Other Chemical Processors and Related Workers,9,Lower Skilled Workers,3,Low,1,1920,1299,359,359,1658,1658
2799,Other chemical workers,Manufacturing,74990,Other Chemical Processors and Related Workers,9,Lower Skilled Workers,3,Low,1,1930,2579,1305,1305,3884,3884
2800,Entrepreneurs within construction,Manufacturing,21110,General Manager,1,Higher Managers,1,High,0,1930,2140,18,18,2158,2158
2801,"Production Manager, construction",Manufacturing,22675,Supervisor or General Foreman (Construction Work),6,Foremen,2,Medium,1,1870,1011,0,0,1011,1011
2801,"Production Manager, construction",Manufacturing,22675,Supervisor or General Foreman (Construction Work),6,Foremen,2,Medium,1,1880,1048,0,0,1048,1048
2801,"Production Manager, construction",Manufacturing,22675,Supervisor or General Foreman (Construction Work),6,Foremen,2,Medium,1,1890,1501,0,0,1501,1501
2801,"Production Manager, construction",Manufacturing,22675,Supervisor or General Foreman (Construction Work),6,Foremen,2,Medium,1,1900,2193,0,0,2193,2193
2801,"Production Manager, construction",Manufacturing,22675,Supervisor or General Foreman (Construction Work),6,Foremen,2,Medium,1,1910,4326,25,25,4351,4351
2801,"Production Manager, construction",Manufacturing,22675,Supervisor or General Foreman (Construction Work),6,Foremen,2,Medium,1,1920,4154,6,6,4160,4160
2801,"Production Manager, construction",Manufacturing,22675,Supervisor or General Foreman (Construction Work),6,Foremen,2,Medium,1,1930,4356,8,8,4364,4364
2802,Bricklayer,Manufacturing,95120,Bricklayer (Construction),7,Medium Skilled Workers,2,Medium,1,1870,3542,9,9,3551,3551
2802,Bricklayer,Manufacturing,95120,Bricklayer (Construction),7,Medium Skilled Workers,2,Medium,1,1880,4813,77,77,4890,4890
2802,Bricklayer,Manufacturing,95120,Bricklayer (Construction),7,Medium Skilled Workers,2,Medium,1,1890,6727,63,63,6790,6790
2802,Bricklayer,Manufacturing,95120,Bricklayer (Construction),7,Medium Skilled Workers,2,Medium,1,1900,9464,29,29,9493,9493
2802,Bricklayer,Manufacturing,95120,Bricklayer (Construction),7,Medium Skilled Workers,2,Medium,1,1910,15848,54,54,15902,15902
2802,Bricklayer,Manufacturing,95120,Bricklayer (Construction),7,Medium Skilled Workers,2,Medium,1,1920,21244,13,13,21257,21257
2802,Bricklayer,Manufacturing,95120,Bricklayer (Construction),7,Medium Skilled Workers,2,Medium,1,1930,12924,0,0,12924,12924
2804,Stonemason,Manufacturing,95210,"Reinforced Concreter, General",7,Medium Skilled Workers,2,Medium,1,1870,203,0,0,203,203
2804,Stonemason,Manufacturing,95210,"Reinforced Concreter, General",7,Medium Skilled Workers,2,Medium,1,1880,231,0,0,231,231
2804,Stonemason,Manufacturing,95210,"Reinforced Concreter, General",7,Medium Skilled Workers,2,Medium,1,1890,444,0,0,444,444
2804,Stonemason,Manufacturing,95210,"Reinforced Concreter, General",7,Medium Skilled Workers,2,Medium,1,1900,656,0,0,656,656
2804,Stonemason,Manufacturing,95210,"Reinforced Concreter, General",7,Medium Skilled Workers,2,Medium,1,1910,1356,0,0,1356,1356
2805,Tile stove maker,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1870,480,11,11,491,491
2805,Tile stove maker,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1880,647,11,11,658,658
2805,Tile stove maker,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1890,840,6,6,846,846
2805,Tile stove maker,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1900,973,5,5,978,978
2805,Tile stove maker,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1910,654,0,0,654,654
2805,Tile stove maker,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1920,373,3,3,376,376
2805,Tile stove maker,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1930,447,3,3,450,450
2806,Tile stove makers workers,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1870,582,4,4,586,586
2806,Tile stove makers workers,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1880,684,3,3,687,687
2806,Tile stove makers workers,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1890,874,6,6,880,880
2806,Tile stove makers workers,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1900,997,2,2,999,999
2806,Tile stove makers workers,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1910,800,3,3,803,803
2806,Tile stove makers workers,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1920,749,0,0,749,749
2806,Tile stove makers workers,Manufacturing,95130,Firebrick Layer,7,Medium Skilled Workers,2,Medium,1,1930,654,0,0,654,654
2807,Chimney Sweep,Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1870,97,2,2,99,99
2807,Chimney Sweep,Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1880,140,2,2,142,142
2807,Chimney Sweep,Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1890,244,7,7,251,251
2807,Chimney Sweep,Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1900,328,0,0,328,328
2807,Chimney Sweep,Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1910,267,0,0,267,267
2807,Chimney Sweep,Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1920,211,2,2,213,213
2807,Chimney Sweep,Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1930,277,2,2,279,279
2809,"Chimney Sweep, worker",Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1870,137,0,0,137,137
2809,"Chimney Sweep, worker",Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1880,163,0,0,163,163
2809,"Chimney Sweep, worker",Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1890,216,1,1,217,217
2809,"Chimney Sweep, worker",Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1900,232,0,0,232,232
2809,"Chimney Sweep, worker",Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1910,482,0,0,482,482
2809,"Chimney Sweep, worker",Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1920,559,0,0,559,559
2809,"Chimney Sweep, worker",Manufacturing,55240,Chimney Sweep,11,Unskilled Workers,4,Unskilled,1,1930,727,1,1,728,728
2810,Carpenter,Manufacturing,95410,"Carpenter, General",7,Medium Skilled Workers,2,Medium,1,1870,2977,0,0,2977,2977
2810,Carpenter,Manufacturing,95410,"Carpenter, General",7,Medium Skilled Workers,2,Medium,1,1880,3152,1,1,3153,3153
2810,Carpenter,Manufacturing,95410,"Carpenter, General",7,Medium Skilled Workers,2,Medium,1,1890,4049,0,0,4049,4049
2810,Carpenter,Manufacturing,95410,"Carpenter, General",7,Medium Skilled Workers,2,Medium,1,1900,5588,0,0,5588,5588
2810,Carpenter,Manufacturing,95410,"Carpenter, General",7,Medium Skilled Workers,2,Medium,1,1910,8952,0,0,8952,8952
2810,Carpenter,Manufacturing,95410,"Carpenter, General",7,Medium Skilled Workers,2,Medium,1,1920,20873,2,2,20875,20875
2810,Carpenter,Manufacturing,95410,"Carpenter, General",7,Medium Skilled Workers,2,Medium,1,1930,32663,0,0,32663,32663
2811,Spray painter,Manufacturing,93990,Other Painters,11,Unskilled Workers,4,Unskilled,1,1870,30,0,0,30,30
2812,Spray painters' workers,Manufacturing,93990,Other Painters,11,Unskilled Workers,4,Unskilled,1,1870,1,0,0,1,1
2813,Zinc worker,Manufacturing,95000,"Construction Worker, Specialization Unknown",9,Lower Skilled Workers,3,Low,1,1870,4,1,1,5,5
2814,Plasterer,Manufacturing,95510,"Plasterer, General",9,Lower Skilled Workers,3,Low,1,1870,12,0,0,12,12
2815,Plasterers' workers,Manufacturing,95510,"Plasterer, General",9,Lower Skilled Workers,3,Low,1,1870,1,0,0,1,1
2816,Cement caster,Manufacturing,95210,"Reinforced Concreter, General",7,Medium Skilled Workers,2,Medium,1,1910,40,0,0,40,40
2816,Cement caster,Manufacturing,95210,"Reinforced Concreter, General",7,Medium Skilled Workers,2,Medium,1,1930,3143,2,2,3145,3145
2817,Cement casting worker,Manufacturing,95210,"Reinforced Concreter, General",7,Medium Skilled Workers,2,Medium,1,1910,1376,0,0,1376,1376
2817,Cement casting worker,Manufacturing,95210,"Reinforced Concreter, General",7,Medium Skilled Workers,2,Medium,1,1930,2140,18,18,2158,2158
2819,Shipbuilder and shipyard owner,Manufacturing,2450,Ship Construction Engineer,2,Higher Professionals,1,High,0,1890,52,0,0,52,52
2819,Shipbuilder and shipyard owner,Manufacturing,2450,Ship Construction Engineer,2,Higher Professionals,1,High,0,1900,76,0,0,76,76
2819,Shipbuilder and shipyard owner,Manufacturing,2450,Ship Construction Engineer,2,Higher Professionals,1,High,0,1910,207,0,0,207,207
2819,Shipbuilder and shipyard owner,Manufacturing,2450,Ship Construction Engineer,2,Higher Professionals,1,High,0,1920,36,0,0,36,36
2819,Shipbuilder and shipyard owner,Manufacturing,2450,Ship Construction Engineer,2,Higher Professionals,1,High,0,1930,0,0,0,0,0
2820,Shipyard worker,Manufacturing,87450,Metal Shipwright,7,Medium Skilled Workers,2,Medium,1,1880,576,3,3,579,579
2820,Shipyard worker,Manufacturing,87450,Metal Shipwright,7,Medium Skilled Workers,2,Medium,1,1890,754,0,0,754,754
2820,Shipyard worker,Manufacturing,87450,Metal Shipwright,7,Medium Skilled Workers,2,Medium,1,1900,898,0,0,898,898
2820,Shipyard worker,Manufacturing,87450,Metal Shipwright,7,Medium Skilled Workers,2,Medium,1,1910,1191,1,1,1192,1192
2820,Shipyard worker,Manufacturing,87450,Metal Shipwright,7,Medium Skilled Workers,2,Medium,1,1920,9999,45,45,10044,10044
2820,Shipyard worker,Manufacturing,87450,Metal Shipwright,7,Medium Skilled Workers,2,Medium,1,1930,9287,20,20,9307,9307
2821,Boat builder,Manufacturing,95450,Wooden Boat Builder,7,Medium Skilled Workers,2,Medium,1,1920,229,0,0,229,229
2821,Boat builder,Manufacturing,95450,Wooden Boat Builder,7,Medium Skilled Workers,2,Medium,1,1930,222,4,4,226,226
2822,Boat building workers,Manufacturing,95450,Wooden Boat Builder,7,Medium Skilled Workers,2,Medium,1,1920,1814,0,0,1814,1814
2822,Boat building workers,Manufacturing,95450,Wooden Boat Builder,7,Medium Skilled Workers,2,Medium,1,1930,1019,3,3,1022,1022
2830,Building painter,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1870,1895,5,5,1900,1900
2830,Building painter,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1880,3178,7,7,3185,3185
2830,Building painter,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1890,5023,4,4,5027,5027
2830,Building painter,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1900,6625,3,3,6628,6628
2830,Building painter,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1910,5262,3,3,5265,5265
2830,Building painter,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1920,3936,12,12,3948,3948
2830,Building painter,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1930,6455,12,12,6467,6467
2831,Building painters' workers,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1870,1416,3,3,1419,1419
2831,Building painters' workers,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1880,2278,44,44,2322,2322
2831,Building painters' workers,Manufacturing,93120,Building Painter,9,Lower Skilled Workers,3,Low,1,1890,3136,57,57,3193,3193
